,firstSeen,askPrice,isNew,color,brandName,modelName,vf_Seats,vf_WheelBaseShort,vf_Wheels,vf_Windows
3309391,2018-10-12,19343,False,Stellar Black Metallic,CADILLAC,XTS,5,111.70,4,4
3309465,2018-11-02,16470,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
3309514,2019-02-01,12475,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
3309538,2019-02-22,19995,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
3309545,2019-01-08,15975,False,Black,CHEVROLET,Impala,5,111.7,4,4
3309763,2019-03-16,13975,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
3309991,2019-04-02,16972,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
3309997,2019-03-17,16975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3310019,2019-03-16,16975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
3314880,2018-11-22,32600,False,Iridescent Pearl Tricoat,CHEVROLET,Impala,5,111.7,4,4
3314895,2018-09-28,22470,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
3314898,2018-11-28,20975,False,Nightfall Gray Metallic,CHEVROLET,Impala,5,111.7,4,4
3314905,2018-11-02,14975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3314918,2018-11-22,14975,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
3314919,2018-11-22,14975,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
3314932,2018-08-30,15975,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
3314965,2018-10-17,16475,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315001,2018-10-28,17475,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
3315003,2018-10-04,17975,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
3315004,2018-10-09,19975,False,Black,CHEVROLET,Impala,5,111.7,4,4
3315045,2018-09-28,18475,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
3315071,2018-11-09,15975,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315098,2018-12-05,17975,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
3315107,2018-11-02,15975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3315167,2018-10-28,14975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315189,2018-12-16,17975,False,Black,CHEVROLET,Impala,5,111.7,4,4
3315200,2018-10-24,18775,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315246,2018-10-19,24475,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3315261,2018-12-05,17975,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
3315380,2018-11-28,15225,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3315399,2019-01-04,14975,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
3315434,2018-10-04,15655,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315491,2019-01-15,0,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315499,2019-01-16,14975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315590,2018-11-24,13680,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
3315625,2019-01-11,19450,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315631,2018-11-02,13776,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
3315634,2019-01-22,13566,False,Summit White,CHEVROLET,Malibu,5,111.40,4,4
3315721,2019-01-08,16530,False,Siren Red Tintcoat,CHEVROLET,Impala,5,111.7,4,4
3315759,2019-01-29,21632,False,Black,CHEVROLET,Impala,5,111.7,4,4
3315787,2019-01-25,21833,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
3315804,2019-01-16,15787,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3315816,2018-12-28,9453,False,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.4,4,4
3315837,2018-12-27,15998,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
3315840,2018-10-13,19343,False,Stellar Black Metallic,CADILLAC,XTS,5,111.70,4,4
3315914,2018-11-02,16470,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
3315963,2019-02-02,12475,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
3315987,2019-01-08,15975,False,Black,CHEVROLET,Impala,5,111.7,4,4
3315998,2019-02-22,19995,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
3316201,2019-03-16,13975,False,Red Hot,CHEVROLET,Cruze,5,106.3,4,4
3316440,2019-04-03,16972,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
3316447,2019-03-16,16975,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
3316490,2019-03-16,16975,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
3322269,2019-01-12,15362,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
3322552,2018-12-22,8974,False,Red Hot,CHEVROLET,Sonic,5,99.40,4,4
3324190,2019-06-07,13974,False,Nightfall Gray,CHEVROLET,Malibu,5,111.40,4,4
3325683,2019-09-14,17844,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
3326428,2019-09-26,13444,False,Arctic Blue Metallic,CHEVROLET,Malibu,5,111.4,4,4
3327389,2020-01-30,10495,False,Mosaic Black,CHEVROLET,Cruze,5,106.3,4,4
3327549,2020-05-03,0,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
3331617,2019-08-19,10999,False,Summit White,CHEVROLET,Sonic,5,99.4,4,4
3332638,2020-04-12,15777,False,Black,CHEVROLET,Impala,5,111.7,4,4
3332668,2020-05-03,13250,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3337466,2019-08-19,10999,False,Summit White,CHEVROLET,Sonic,5,99.4,4,4
3338557,2020-04-12,15777,False,Black,CHEVROLET,Impala,5,111.7,4,4
3338577,2020-05-03,13250,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3338718,2018-04-04,0,False,Gray,CHEVROLET,Cruze,5,106.3,4,4
3338730,2018-05-05,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3338738,2018-03-21,0,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3338747,2018-06-07,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3338758,2018-04-24,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3338760,2018-05-26,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3338765,2018-05-10,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3338770,2018-05-10,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338772,2018-04-29,0,True,Silver,CHEVROLET,Spark,4,93.90,4,4
3338773,2018-05-05,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3338785,2018-05-10,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3338786,2018-05-12,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3338790,2018-04-25,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3338800,2017-12-08,16850,True,Red,CHEVROLET,Spark,4,93.9,4,4
3338803,2018-04-04,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338804,2018-05-11,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
3338812,2018-05-10,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338827,2018-05-12,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3338830,2018-04-23,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3338841,2018-05-30,0,True,Silver,CHEVROLET,Sonic,5,99.4,4,4
3338848,2018-04-07,0,False,Blue,CHEVROLET,Bolt EV,5,102.40,4,4
3338851,2018-06-13,0,False,Blue,CHEVROLET,Malibu,5,111.40,4,4
3338859,2018-05-26,0,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
3338874,2018-05-31,0,False,White,CHEVROLET,Cruze,5,106.3,4,4
3338887,2018-02-17,0,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
3338890,2018-05-26,0,True,Gray,CHEVROLET,Spark,4,93.90,4,4
3338897,2018-06-07,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3338906,2018-05-03,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3338912,2018-03-21,0,True,White,CHEVROLET,Cruze,5,106.30,4,4
3338914,2018-04-29,0,True,Black,CHEVROLET,Spark,4,93.9,4,4
3338917,2018-05-31,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338928,2018-05-12,0,True,Black,CHEVROLET,Spark,4,93.9,4,4
3338929,2018-05-26,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338931,2018-05-26,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3338935,2018-03-21,0,True,Blue,CHEVROLET,Cruze,5,106.30,4,4
3338937,2018-06-28,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3338947,2017-06-24,38745,True,Blue,CHEVROLET,Impala,5,111.7,4,4
3338949,2018-06-21,0,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
3338950,2018-06-22,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3338951,2018-05-26,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3338960,2018-06-10,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3338965,2018-06-21,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3338978,2018-06-02,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3338985,2018-06-16,0,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
3338992,2018-05-05,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3338994,2017-06-24,38745,True,Black,CHEVROLET,Impala,5,111.7,4,4
3338999,2018-05-18,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3339004,2018-03-28,0,True,Black,CHEVROLET,Volt,5,106.10,4,6
3339012,2018-06-28,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3339019,2018-05-26,0,True,Silver,CHEVROLET,Cruze,5,106.30,4,4
3339026,2018-06-21,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3339033,2018-07-06,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3339044,2018-05-10,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3339045,2017-12-08,39680,True,Black,CHEVROLET,Impala,5,111.7,4,4
3339047,2018-05-26,0,False,White,CHEVROLET,Cruze,5,106.3,4,4
3339218,2018-08-07,20385,True,Silver,CHEVROLET,Sonic,5,99.4,4,4
3339317,2018-08-17,18888,False,White,CHEVROLET,Malibu,5,111.4,4,4
3339330,2018-06-28,18565,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3339335,2018-05-26,15606,True,Black,CHEVROLET,Cruze,5,106.30,4,4
3339336,2018-05-30,15460,True,White,CHEVROLET,Cruze,5,106.30,4,4
3339380,2018-06-21,22017,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3339383,2018-08-15,16868,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3339388,2018-06-21,13895,True,Silver,CHEVROLET,Cruze,5,106.30,4,4
3339394,2017-12-08,25665,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3339546,2018-09-28,24545,True,White,CHEVROLET,Malibu,5,111.4,4,4
3339826,2018-06-01,22989,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3339862,2018-11-02,16920,False,Blue,CHEVROLET,Malibu,5,111.40,4,4
3339941,2018-02-02,21973,True,Black,CHEVROLET,Cruze,5,106.30,4,6
3340345,2019-01-05,19995,True,Black,CHEVROLET,Cruze,5,106.30,4,4
3340346,2018-12-21,21736,False,Blue,CHEVROLET,Impala,5,111.7,4,4
3340804,2019-03-20,16196,False,Gray,CHEVROLET,Malibu,5,111.4,4,4
3341149,2019-05-23,14403,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3341187,2019-06-05,25095,True,Silver,CHEVROLET,Malibu,5,111.40,4,4
3341194,2019-05-16,15888,False,Blue,CHEVROLET,Malibu,5,111.4,4,4
3341211,2019-05-23,14434,False,White,CHEVROLET,Cruze,5,106.3,4,4
3341219,2019-06-14,24967,False,White,CHEVROLET,Impala,5,111.7,4,4
3341232,2019-06-27,25630,True,Black,CHEVROLET,Malibu,5,111.40,4,4
3341254,2019-05-23,15251,False,Blue,CHEVROLET,Malibu,5,111.4,4,4
3341266,2019-05-23,14295,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3341349,2019-05-31,13332,False,Black,CHEVROLET,Sonic,5,99.40,4,4
3341939,2019-09-26,10988,False,Gray,CHEVROLET,Spark,4,93.90,4,4
3341959,2019-08-30,14888,False,Blue,CHEVROLET,Sonic,5,99.4,4,4
3341980,2019-11-08,19488,False,Black,CHEVROLET,Impala,5,111.7,4,4
3342212,2019-11-23,11888,False,White,CHEVROLET,Malibu,5,111.40,4,4
3342340,2019-12-21,13888,False,Black,CHEVROLET,Cruze,5,106.30,4,4
3342391,2019-10-24,11895,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3342394,2019-10-24,13895,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3342444,2019-10-24,13688,False,Gray,CHEVROLET,Malibu,5,111.4,4,4
3342492,2019-12-08,13888,False,Silver,CHEVROLET,Malibu,5,111.40,4,4
3342504,2019-12-08,10888,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3342641,2020-01-18,11808,False,Silver,CHEVROLET,Cruze,5,106.30,4,4
3342663,2020-01-16,15838,False,Gray,CHEVROLET,Malibu,5,111.4,4,4
3342989,2020-01-23,12990,False,Silver,CHEVROLET,Cruze,5,106.30,4,4
3342990,2020-01-23,14888,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3343100,2020-01-21,15488,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3343111,2020-01-23,17622,False,Blue,CHEVROLET,Impala,5,111.70,4,4
3343444,2020-01-14,15995,False,White,CHEVROLET,Cruze,5,106.3,4,4
3343466,2020-02-20,13888,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
3343515,2020-02-20,13615,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3343529,2020-04-15,15478,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3343544,2020-04-21,9888,False,Black,CHEVROLET,Sonic,5,99.40,4,4
3343604,2020-03-07,10888,False,White,CHEVROLET,Cruze,5,106.30,4,4
3343729,2020-03-22,10482,False,White,CHEVROLET,Cruze,5,106.3,4,4
3343737,2020-04-29,15488,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3343755,2020-04-29,15488,False,Gray,CHEVROLET,Malibu,5,111.4,4,4
3343779,2020-03-08,14497,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
3343804,2020-05-17,17888,False,Black,CHEVROLET,Malibu,5,111.40,4,4
3343936,2020-05-24,10822,False,White,CHEVROLET,Sonic,5,99.40,4,4
3344006,2018-04-04,0,False,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344013,2018-05-06,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344026,2018-03-21,0,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3344033,2018-06-07,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344035,2018-05-10,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3344043,2018-04-23,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344050,2018-05-26,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3344054,2018-05-10,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344055,2018-04-28,0,True,Silver,CHEVROLET,Spark,4,93.90,4,4
3344056,2018-05-06,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344069,2018-05-10,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3344073,2018-05-11,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344076,2018-04-25,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3344087,2017-12-08,16850,True,Red,CHEVROLET,Spark,4,93.9,4,4
3344090,2018-05-11,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
3344092,2018-04-04,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344096,2018-05-10,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344110,2018-05-11,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344113,2018-04-21,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344128,2018-05-30,0,True,Silver,CHEVROLET,Sonic,5,99.4,4,4
3344135,2018-04-07,0,False,Blue,CHEVROLET,Bolt EV,5,102.40,4,4
3344136,2018-06-13,0,False,Blue,CHEVROLET,Malibu,5,111.40,4,4
3344139,2018-05-26,0,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
3344159,2018-05-31,0,False,White,CHEVROLET,Cruze,5,106.3,4,4
3344171,2018-02-17,0,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344184,2018-06-07,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3344185,2018-05-26,0,True,Gray,CHEVROLET,Spark,4,93.90,4,4
3344191,2018-05-02,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344197,2018-03-21,0,True,White,CHEVROLET,Cruze,5,106.30,4,4
3344198,2018-04-28,0,True,Black,CHEVROLET,Spark,4,93.9,4,4
3344201,2018-05-31,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344217,2018-05-26,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344218,2018-05-11,0,True,Black,CHEVROLET,Spark,4,93.9,4,4
3344219,2018-05-26,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344222,2018-03-21,0,True,Blue,CHEVROLET,Cruze,5,106.30,4,4
3344227,2018-06-28,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344236,2018-05-26,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344237,2018-06-22,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344238,2018-06-21,0,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
3344240,2017-07-16,38745,True,Blue,CHEVROLET,Impala,5,111.7,4,4
3344250,2018-06-10,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344256,2018-06-20,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344271,2018-06-02,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344282,2018-06-16,0,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
3344283,2018-05-06,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344284,2017-07-16,38745,True,Black,CHEVROLET,Impala,5,111.7,4,4
3344289,2018-05-19,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344304,2017-12-08,39680,True,Black,CHEVROLET,Impala,5,111.7,4,4
3344319,2018-07-08,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344325,2018-06-28,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344327,2018-06-22,0,False,White,CHEVROLET,Cruze,5,106.3,4,4
3344330,2018-03-28,0,True,Black,CHEVROLET,Volt,5,106.10,4,6
3344332,2018-05-26,0,False,White,CHEVROLET,Cruze,5,106.3,4,4
3344343,2018-05-26,0,True,Silver,CHEVROLET,Cruze,5,106.30,4,4
3344345,2018-06-21,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3344346,2018-05-10,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344359,2018-06-20,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344362,2018-06-21,0,True,White,CHEVROLET,Cruze,5,106.30,4,4
3344385,2018-07-04,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344386,2018-07-03,0,False,Beige,CHEVROLET,Malibu,5,111.4,4,4
3344396,2018-06-28,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344411,2018-06-28,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344419,2018-06-14,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3344438,2018-07-26,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
3344441,2017-12-08,39435,True,Silver,CHEVROLET,Volt,5,106.10,4,6
3344447,2018-05-30,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344454,2018-06-21,12888,False,White,CHEVROLET,Cruze,5,106.3,4,4
3344458,2018-06-28,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344462,2018-06-28,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344473,2018-06-26,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
3344474,2018-06-28,0,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344475,2018-07-29,0,True,Black,CHEVROLET,Bolt EV,5,102.40,4,4
3344477,2018-06-14,0,False,Silver,CHEVROLET,Malibu,5,111.40,4,4
3344495,2017-12-08,24970,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344503,2018-08-13,0,True,Silver,CHEVROLET,Sonic,5,99.4,4,4
3344516,2018-06-21,0,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3344518,2018-07-08,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344544,2018-07-26,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344546,2017-12-08,28995,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344565,2017-12-08,28995,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3344570,2018-08-15,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344589,2018-05-04,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344590,2018-05-31,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344591,2018-06-28,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344604,2018-06-21,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3344612,2018-08-13,0,False,Black,CHEVROLET,Bolt EV,5,102.40,4,4
3344614,2018-05-30,15460,True,White,CHEVROLET,Cruze,5,106.30,4,4
3344621,2018-08-19,0,False,White,CHEVROLET,Malibu,5,111.4,4,4
3344624,2018-08-30,0,True,Green,CHEVROLET,Spark,4,93.9,4,4
3344631,2018-08-15,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344644,2018-05-02,10995,True,White,CHEVROLET,Spark,4,93.90,4,4
3344655,2018-07-26,0,False,Blue,CHEVROLET,Malibu,5,111.4,4,4
3344660,2017-12-08,25665,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344666,2018-06-21,0,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344667,2018-03-23,0,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344680,2018-07-08,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344683,2018-09-10,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344697,2018-08-19,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344701,2018-08-13,13885,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344714,2018-08-19,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344744,2018-09-10,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344745,2018-08-19,0,False,Black,CHEVROLET,Malibu,5,111.4,4,4
3344751,2018-07-06,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344752,2018-09-28,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344753,2018-09-28,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344754,2018-09-28,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344769,2018-07-09,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3344772,2018-05-16,0,True,Beige,CHEVROLET,Malibu,5,111.4,4,4
3344781,2018-08-19,0,False,Blue,CHEVROLET,Cruze,5,106.3,4,4
3344790,2018-08-13,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3344795,2018-08-13,0,False,Red,CHEVROLET,Cruze,5,106.3,4,4
3344819,2018-09-10,0,False,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344822,2018-08-13,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3344824,2018-08-13,0,False,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344826,2018-08-15,0,False,Black,CHEVROLET,Volt,5,106.10,4,6
3344898,2018-05-26,11995,True,White,CHEVROLET,Cruze,5,106.30,4,4
3344904,2018-08-15,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344908,2018-09-28,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3344923,2018-08-24,0,False,Black,CHEVROLET,Sonic,5,99.40,4,4
3344933,2018-06-23,13302,True,White,CHEVROLET,Cruze,5,106.30,4,4
3344969,2018-05-06,16812,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3344971,2018-05-10,17221,True,Blue,CHEVROLET,Cruze,5,106.30,4,6
3344972,2018-05-06,17327,True,Gray,CHEVROLET,Cruze,5,106.3,4,4
3344976,2017-12-08,24365,True,Blue,CHEVROLET,Cruze,5,106.3,4,4
3345003,2018-08-19,0,False,Black,CHEVROLET,Cruze,5,106.3,4,4
3345006,2018-09-28,0,True,White,CHEVROLET,Malibu,5,111.4,4,4
3345016,2018-05-31,0,True,Silver,CHEVROLET,Cruze,5,106.3,4,4
3345019,2018-08-19,0,False,Silver,CHEVROLET,Impala,5,111.7,4,4
3345026,2018-08-15,0,False,Silver,CHEVROLET,Impala,5,111.7,4,4
3345027,2018-06-01,0,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3345029,2018-11-02,0,True,Blue,CHEVROLET,Malibu,5,111.4,4,4
3345039,2018-06-21,11045,True,Black,CHEVROLET,Cruze,5,106.30,4,4
3345051,2018-10-19,0,False,Black,CHEVROLET,Impala,5,111.7,4,4
3345063,2018-11-02,0,False,Blue,CHEVROLET,Malibu,5,111.40,4,4
3345076,2018-09-28,14995,True,White,CHEVROLET,Malibu,5,111.4,4,4
3345081,2017-07-20,24100,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3345116,2018-02-16,0,True,Silver,CHEVROLET,Cruze,5,106.30,4,6
3345137,2018-02-02,0,True,Black,CHEVROLET,Cruze,5,106.30,4,6
3345152,2018-11-15,0,False,Silver,CHEVROLET,Malibu,5,111.4,4,4
3345175,2018-02-17,0,True,Black,CHEVROLET,Cruze,5,106.3,4,4
3345176,2018-06-01,0,True,White,CHEVROLET,Cruze,5,106.3,4,4
3345177,2017-12-08,40675,True,Beige,CHEVROLET,Impala,5,111.7,4,4
3345178,2017-07-16,36030,True,Silver,CHEVROLET,Impala,5,111.7,4,4
3345181,2018-11-29,0,True,Black,CHEVROLET,Volt,5,106.1,4,6
3345184,2018-07-06,15815,True,Silver,CHEVROLET,Malibu,5,111.4,4,4
3345188,2018-09-28,0,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3345203,2018-11-18,0,True,Black,CHEVROLET,Volt,5,106.10,4,6
3345206,2018-11-12,0,False,Silver,CHEVROLET,Cruze,5,106.3,4,4
3345207,2018-03-23,0,True,Red,CHEVROLET,Cruze,5,106.3,4,4
3345209,2018-09-28,14195,True,Black,CHEVROLET,Malibu,5,111.4,4,4
3345219,2018-05-26,0,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
3345225,2018-05-31,18295,True,Gray,CHEVROLET,Malibu,5,111.4,4,4
